match_id,team_name,player_name,minute,second,period,location_x,location_y,play_pattern_name,shot_statsbomb_xg,shot_outcome_name,shot_type_name,shot_technique_name,shot_body_part_name,shot_first_time,shot_one_on_one,shot_open_goal,shot_aerial_won,under_pressure
3941020,Portugal,Rúben Santos Gato Alves Dias,4,7,1,114.4,52.5,From Corner,0.048859816,Off T,Open Play,Half Volley,Left Foot,,,,,
3941020,Portugal,Cristiano Ronaldo dos Santos Aveiro,30,42,1,111.7,41.6,From Throw In,0.07103491,Saved,Open Play,Normal,Head,,,,True,True
3941020,Portugal,Cristiano Ronaldo dos Santos Aveiro,33,32,1,96.9,35.6,From Free Kick,0.08345447,Off T,Free Kick,Normal,Right Foot,,,,,
3941020,Portugal,Cristiano Ronaldo dos Santos Aveiro,38,0,1,105.0,10.5,From Free Kick,0.0067048697,Off T,Free Kick,Normal,Right Foot,,,,,
3941020,Slovenia,Benjamin Šeško,43,36,1,89.8,31.3,Regular Play,0.03214056,Saved,Open Play,Normal,Right Foot,,,,,
3941020,Slovenia,Jaka Bijol,44,57,1,116.0,29.4,From Corner,0.036003575,Off T,Open Play,Normal,Head,,,,True,True
3941020,Portugal,João Maria Lobo Alves Palhinha Gonçalves,47,6,1,98.7,40.3,Regular Play,0.06763536,Off T,Open Play,Normal,Right Foot,True,,,,
3941020,Portugal,Bernardo Mota Veiga de Carvalho e Silva,46,43,2,105.5,48.4,From Free Kick,0.061536763,Off T,Open Play,Half Volley,Left Foot,True,,,,
3941020,Slovenia,Timi Elšnik,48,3,2,111.7,25.4,From Corner,0.030757122,Saved Off Target,Open Play,Volley,Left Foot,True,,,,
3941020,Portugal,Vitor Machado Ferreira,51,37,2,91.9,22.4,From Free Kick,0.00635036,Blocked,Open Play,Normal,Right Foot,,,,,
3941020,Portugal,Cristiano Ronaldo dos Santos Aveiro,54,47,2,95.8,44.3,From Free Kick,0.07588849,Saved,Free Kick,Normal,Right Foot,,,,,
3941020,Portugal,Vitor Machado Ferreira,56,10,2,106.5,42.7,Regular Play,0.0891514,Blocked,Open Play,Normal,Right Foot,True,,,,True
3941020,Portugal,Vitor Machado Ferreira,57,57,2,100.8,38.4,From Corner,0.052142147,Blocked,Open Play,Half Volley,Left Foot,True,,,,
3941020,Portugal,João Maria Lobo Alves Palhinha Gonçalves,58,3,2,107.5,45.5,From Corner,0.037417345,Wayward,Open Play,Normal,Head,,,,,
3941020,Slovenia,Adam Gnezda Čerin,58,55,2,99.4,27.1,From Throw In,0.020967843,Off T,Open Play,Half Volley,Right Foot,True,,,,
3941020,Slovenia,Benjamin Šeško,60,59,2,104.4,30.4,From Counter,0.25142625,Off T,Open Play,Normal,Left Foot,,True,,,
3941020,Portugal,Cristiano Ronaldo dos Santos Aveiro,71,10,2,88.9,37.9,From Free Kick,0.029365536,Off T,Free Kick,Normal,Right Foot,,,,,
3941020,Portugal,Cristiano Ronaldo dos Santos Aveiro,88,53,2,108.9,27.4,Regular Play,0.093401864,Saved,Open Play,Normal,Left Foot,True,,,,
3941020,Portugal,Bruno Miguel Borges Fernandes,91,34,3,86.6,24.3,From Throw In,0.0052186823,Blocked,Open Play,Normal,Right Foot,,,,,
3941020,Slovenia,Benjamin Verbič,94,29,3,96.9,33.5,From Goal Kick,0.04497154,Blocked,Open Play,Normal,Right Foot,,,,,
3941020,Slovenia,Jon Gorenc Stankovič,95,20,3,101.4,50.6,From Corner,0.039114628,Off T,Open Play,Half Volley,Left Foot,,,,,
3941020,Portugal,Diogo José Teixeira da Silva,99,28,3,112.9,46.6,From Corner,0.07446987,Saved,Open Play,Normal,Head,,,,True,True
3941020,Portugal,Cristiano Ronaldo dos Santos Aveiro,104,50,3,108.1,40.1,Other,0.7835,Saved to Post,Penalty,Normal,Right Foot,,,,,
3941020,Portugal,João Maria Lobo Alves Palhinha Gonçalves,107,27,4,107.5,47.3,From Free Kick,0.050350625,Saved,Open Play,Normal,Head,,,,,
3941020,Portugal,Kléper Laveran Lima Ferreira,107,57,4,111.3,45.2,From Corner,0.050621446,Blocked,Open Play,Normal,Head,,,,True,True
3941020,Slovenia,Josip Iličić,111,49,4,95.3,28.0,From Free Kick,0.045270752,Blocked,Free Kick,Normal,Left Foot,,,,,
3941020,Slovenia,Benjamin Šeško,114,28,4,98.6,32.8,From Counter,0.17587057,Saved,Open Play,Normal,Right Foot,,True,,,
3941020,Slovenia,Žan Celar,114,30,4,93.7,32.8,Regular Play,0.039013498,Wayward,Open Play,Volley,Right Foot,True,,,,
3941020,Portugal,Cristiano Ronaldo dos Santos Aveiro,119,40,4,107.5,34.4,From Corner,0.022550302,Blocked,Open Play,Normal,Head,,,,True,True
3941020,Portugal,Rúben Diogo Da Silva Neves,119,43,4,86.6,41.9,From Corner,0.01152262,Off T,Open Play,Volley,Right Foot,True,,,,
3941018,Spain,Fabián Ruiz Peña,1,49,1,95.1,40.3,Regular Play,0.03403919,Blocked,Open Play,Normal,Left Foot,,,,,True
3941018,Spain,Pedro González López,4,4,1,109.5,47.0,Regular Play,0.2088165,Saved,Open Play,Normal,Left Foot,True,,,,
3941018,Spain,Fabián Ruiz Peña,5,21,1,110.9,32.9,Regular Play,0.0355224,Blocked,Open Play,Normal,Head,,,,True,True
3941018,Spain,Daniel Carvajal Ramos,9,57,1,113.4,30.1,From Corner,0.047663942,Saved,Open Play,Normal,Head,,,,,
3941018,Spain,Nicholas Williams Arthuer,10,59,1,100.2,33.1,From Throw In,0.04628006,Blocked,Open Play,Normal,Right Foot,,,,,
3941018,Spain,Fabián Ruiz Peña,12,40,1,103.6,48.1,From Corner,0.068191275,Blocked,Open Play,Normal,Left Foot,True,,,,
3941018,Spain,Nicholas Williams Arthuer,12,48,1,109.8,23.8,From Corner,0.02863869,Blocked,Open Play,Normal,Right Foot,,,,,
3941018,Spain,Aymeric Laporte,15,41,1,111.8,34.6,From Corner,0.05098217,Blocked,Open Play,Normal,Head,,,,True,True
3941018,Spain,Fabián Ruiz Peña,21,16,1,103.7,54.8,Regular Play,0.030612372,Saved,Open Play,Half Volley,Left Foot,,,,,True
3941018,Spain,Rodrigo Hernández Cascante,25,15,1,87.6,30.5,From Throw In,0.016834991,Blocked,Open Play,Normal,Right Foot,,,,,
3941018,Spain,Pedro González López,26,37,1,102.1,31.3,Regular Play,0.06233343,Off T,Open Play,Half Volley,Left Foot,,,,,
3941018,Spain,Aymeric Laporte,28,38,1,86.4,29.1,From Throw In,0.006787614,Off T,Open Play,Normal,Left Foot,,,,,
3941018,Georgia,Giorgi Kochorashvili,29,33,1,99.6,43.4,Regular Play,0.050696027,Blocked,Open Play,Normal,Right Foot,,,,,
3941018,Spain,Lamine Yamal Nasraoui Ebana,30,19,1,94.3,48.5,Regular Play,0.031005034,Blocked,Open Play,Normal,Left Foot,,,,,True
3941018,Spain,Marc Cucurella Saseta,34,36,1,96.3,28.4,From Goal Kick,0.015615603,Saved,Open Play,Normal,Left Foot,,,,,True
3941018,Spain,Nicholas Williams Arthuer,37,48,1,113.4,27.4,Regular Play,0.042119805,Saved,Open Play,Normal,Right Foot,,,,,
3941018,Spain,Rodrigo Hernández Cascante,38,10,1,102.1,36.2,Regular Play,0.06652527,Goal,Open Play,Normal,Left Foot,,,,,
3941018,Georgia,Giorgi Kochorashvili,40,45,1,53.8,38.5,From Kick Off,0.0040819473,Off T,Open Play,Lob,Right Foot,,,,,
3941018,Spain,Lamine Yamal Nasraoui Ebana,46,7,1,92.7,49.6,From Throw In,0.015696,Blocked,Open Play,Normal,Left Foot,,,,,
3941018,Spain,Fabián Ruiz Peña,45,21,2,96.2,46.3,From Counter,0.059734892,Off T,Open Play,Normal,Right Foot,True,,,,True
3941018,Georgia,Khvicha Kvaratskhelia,47,55,2,57.4,28.1,From Counter,0.0055915527,Off T,Open Play,Normal,Left Foot,,,,,
3941018,Spain,Lamine Yamal Nasraoui Ebana,50,25,2,99.6,43.0,From Free Kick,0.08360341,Saved,Free Kick,Normal,Left Foot,,,,,
3941018,Spain,Fabián Ruiz Peña,50,40,2,115.6,35.6,From Free Kick,0.29910773,Goal,Open Play,Normal,Head,,True,,,
3941018,Spain,Lamine Yamal Nasraoui Ebana,52,13,2,101.0,47.7,Regular Play,0.07618404,Off T,Open Play,Normal,Left Foot,,,,,
3941018,Spain,Álvaro Borja Morata Martín,54,38,2,94.8,37.3,Regular Play,0.046154205,Off T,Open Play,Normal,Right Foot,,,,,True
3941018,Spain,Daniel Olmo Carvajal,59,3,2,95.6,45.7,From Corner,0.030945767,Blocked,Open Play,Normal,Right Foot,True,,,,
3941018,Spain,Daniel Olmo Carvajal,60,53,2,101.6,49.4,Regular Play,0.071499854,Wayward,Open Play,Normal,Right Foot,,,,,
3941018,Spain,Lamine Yamal Nasraoui Ebana,62,19,2,104.9,41.5,Regular Play,0.075688556,Off T,Open Play,Normal,Left Foot,,,,,True
3941018,Georgia,Heorhii Tsitaishvili,67,48,2,108.4,23.4,Regular Play,0.052708115,Off T,Open Play,Normal,Left Foot,,,,,
3941018,Spain,Fabián Ruiz Peña,69,9,2,93.3,30.5,From Goal Kick,0.024543561,Off T,Open Play,Normal,Left Foot,True,,,,
3941018,Spain,Nicholas Williams Arthuer,74,40,2,111.2,29.5,From Counter,0.21495746,Goal,Open Play,Normal,Right Foot,,,,,
3941018,Spain,Daniel Olmo Carvajal,76,59,2,108.3,38.6,Regular Play,0.26680577,Saved,Open Play,Normal,Right Foot,True,,,,
3941018,Spain,Lamine Yamal Nasraoui Ebana,79,58,2,114.8,47.3,From Keeper,0.2859731,Saved,Open Play,Normal,Left Foot,,True,,,True
3941018,Spain,Lamine Yamal Nasraoui Ebana,81,57,2,107.6,49.0,Regular Play,0.08169625,Off T,Open Play,Normal,Left Foot,,,,,True
3941018,Spain,Daniel Olmo Carvajal,82,35,2,102.3,38.5,Regular Play,0.1281342,Goal,Open Play,Normal,Left Foot,,,,,
3941018,Spain,Nicholas Williams Arthuer,89,17,2,104.8,29.5,From Keeper,0.06438794,Blocked,Open Play,Normal,Right Foot,,,,,
3941018,Spain,Daniel Olmo Carvajal,89,38,2,99.5,41.3,From Keeper,0.053031437,Saved,Open Play,Normal,Right Foot,,,,,
3941018,Spain,Daniel Olmo Carvajal,91,20,2,114.6,50.7,Regular Play,0.061232504,Blocked,Open Play,Half Volley,Right Foot,True,,,,
3941018,Spain,Rodrigo Hernández Cascante,92,19,2,106.0,40.5,From Free Kick,0.033381354,Off T,Open Play,Normal,Head,,,,,
3941017,Slovakia,David Strelec,3,48,1,107.3,35.8,From Free Kick,0.092393875,Wayward,Open Play,Volley,Right Foot,True,,,,
3941017,Slovakia,Lukáš Haraslín,7,28,1,101.0,34.2,From Free Kick,0.053368397,Blocked,Open Play,Normal,Right Foot,,,,,
3941017,England,Kieran Trippier,8,50,1,102.8,29.9,From Goal Kick,0.08902558,Off T,Open Play,Normal,Right Foot,True,,,,True
3941017,Slovakia,Lukáš Haraslín,11,21,1,107.1,32.1,From Goal Kick,0.079396516,Blocked,Open Play,Normal,Right Foot,,,,,
3941017,England,Harry Kane,22,13,1,111.7,46.4,Regular Play,0.051736627,Blocked,Open Play,Normal,Head,,,,,
3941017,England,Kobbie Mainoo,23,9,1,97.3,46.8,From Corner,0.030446114,Off T,Open Play,Volley,Right Foot,True,,,,
3941017,Slovakia,Ivan Schranz,24,23,1,113.3,44.7,From Goal Kick,0.52801526,Goal,Open Play,Normal,Right Foot,,True,,,True
3941017,England,Declan Rice,38,23,1,111.3,46.9,From Free Kick,0.04069054,Blocked,Open Play,Normal,Head,,,,True,True
3941017,England,Kobbie Mainoo,47,16,1,97.4,34.3,From Free Kick,0.043453604,Blocked,Open Play,Normal,Right Foot,,,,,
3941017,England,Bukayo Saka,47,52,1,92.1,46.0,From Corner,0.026043994,Blocked,Open Play,Normal,Left Foot,,,,,
3941017,England,Harry Kane,51,2,2,104.9,32.5,From Counter,0.10859543,Blocked,Open Play,Normal,Right Foot,,,,,
3941017,Slovakia,David Strelec,53,56,2,62.7,30.6,Regular Play,0.028537394,Off T,Open Play,Lob,Left Foot,,,,,
3941017,England,Jude Bellingham,58,22,2,111.7,40.2,Regular Play,0.08132238,Blocked,Open Play,Normal,Head,,,,True,True
3941017,England,Phil Foden,60,1,2,99.1,25.5,From Free Kick,0.054180622,Blocked,Free Kick,Normal,Left Foot,,,,,
3941017,England,Harry Kane,77,11,2,111.7,39.5,From Free Kick,0.16138653,Off T,Open Play,Normal,Head,,,,,
3941017,England,Declan Rice,80,11,2,93.5,36.7,Regular Play,0.026050739,Post,Open Play,Normal,Right Foot,,,,,
3941017,England,Harry Kane,80,13,2,107.4,40.0,Regular Play,0.12184181,Off T,Open Play,Volley,Right Foot,True,,,,
3941017,Slovakia,Stanislav Lobotka,86,44,2,89.4,45.1,Regular Play,0.021908578,Saved,Open Play,Normal,Right Foot,,,,,
3941017,England,Jude Bellingham,94,33,2,110.1,40.9,From Throw In,0.103242844,Goal,Open Play,Overhead Kick,Right Foot,True,,,,
3941017,England,Eberechi Eze,90,49,3,96.5,37.6,From Free Kick,0.028122703,Wayward,Open Play,Volley,Right Foot,True,,,,
3941017,England,Harry Kane,90,51,3,116.2,42.1,From Free Kick,0.49724415,Goal,Open Play,Normal,Head,,,,,
3941017,Slovakia,Peter Pekarík,104,43,3,114.9,42.3,From Free Kick,0.5063636,Off T,Open Play,Normal,Other,,True,True,,
3941017,Slovakia,Matúš Bero,106,12,4,94.0,56.4,From Throw In,0.014195163,Wayward,Open Play,Half Volley,Right Foot,,,,,
3941017,Slovakia,Ľubomír Tupta,110,6,4,88.8,47.2,From Free Kick,0.02863606,Off T,Free Kick,Normal,Right Foot,,,,,
3941017,Slovakia,Róbert Boženík,116,49,4,115.1,57.3,From Throw In,0.008433037,Off T,Open Play,Normal,Right Foot,True,,,,True
3941017,Slovakia,Dávid Hancko,118,38,4,112.1,35.7,Regular Play,0.0678651,Off T,Open Play,Normal,Head,,,,True,True
3941017,Slovakia,Milan Škriniar,119,48,4,111.9,36.3,Regular Play,0.07292546,Blocked,Open Play,Normal,Head,,,,True,True
3941017,England,Ivan Toney,120,8,4,99.9,42.1,Regular Play,0.123356834,Off T,Open Play,Normal,Right Foot,,,,,
3941017,Slovakia,Dávid Hancko,120,54,4,107.2,40.3,From Goal Kick,0.045808684,Saved,Open Play,Normal,Head,,,,True,True
3930182,Denmark,Alexander Hartmann Bah,15,40,1,112.0,43.3,Regular Play,0.18430655,Off T,Open Play,Normal,Head,,True,,,
3930182,Denmark,Christian Dannemann Eriksen,20,52,1,94.6,37.4,Regular Play,0.05411584,Saved,Open Play,Normal,Right Foot,True,,,,
3930182,Denmark,Christian Dannemann Eriksen,21,41,1,108.8,22.8,From Corner,0.012576064,Blocked,Open Play,Normal,Right Foot,True,,,,
3930182,Serbia,Aleksandar Mitrović,28,15,1,110.4,40.1,From Throw In,0.061910562,Blocked,Open Play,Normal,Head,,,,True,True
3930182,Denmark,Rasmus Winther Højlund,31,29,1,104.1,55.1,From Corner,0.04584343,Saved,Open Play,Normal,Left Foot,,,,,
3930182,Denmark,Jonas Older Wind,38,20,1,103.5,39.6,From Free Kick,0.10859825,Off T,Open Play,Half Volley,Right Foot,True,,,,
3930182,Denmark,Andreas Skov Olsen,50,16,2,105.4,55.7,From Free Kick,0.03971446,Blocked,Open Play,Normal,Left Foot,,,,,
3930182,Denmark,Andreas Christensen,59,28,2,91.2,33.8,Regular Play,0.020697463,Off T,Open Play,Normal,Right Foot,True,,,,
3930182,Denmark,Morten Hjulmand,61,5,2,91.8,48.8,Regular Play,0.021786047,Off T,Open Play,Normal,Right Foot,True,,,,
3930182,Denmark,Jannik Vestergaard,64,1,2,110.1,37.1,From Corner,0.045023,Saved,Open Play,Normal,Head,,,,,
3930182,Denmark,Morten Hjulmand,66,34,2,89.0,29.3,Regular Play,0.01887132,Off T,Open Play,Normal,Right Foot,,,,,
3930182,Serbia,Aleksandar Mitrović,80,23,2,107.4,23.8,From Throw In,0.031952977,Off T,Open Play,Normal,Right Foot,True,,,,
3930182,Serbia,Aleksandar Mitrović,82,30,2,110.9,34.6,Regular Play,0.06519839,Wayward,Open Play,Normal,Head,,,,True,True
3930182,Serbia,Dušan Vlahović,88,47,2,106.9,46.4,From Free Kick,0.060776833,Off T,Open Play,Normal,Head,,,,,
3930182,Serbia,Sergej Milinković-Savić,91,55,2,101.3,42.6,From Throw In,0.10460368,Saved,Open Play,Normal,Right Foot,True,,,,
3930179,Spain,Mikel Merino Zazón,11,10,1,107.3,33.1,Regular Play,0.025040166,Saved,Open Play,Normal,Head,,,,,
3930179,Spain,José Luis Sanmartín Mato,11,28,1,107.6,38.7,From Corner,0.060585164,Off T,Open Play,Normal,Head,,,,,
3930179,Spain,Ferrán Torres García,12,32,1,107.5,53.5,Regular Play,0.10358183,Goal,Open Play,Normal,Left Foot,True,,,,True
3930179,Spain,Daniel Olmo Carvajal,20,55,1,96.3,57.9,Regular Play,0.0103651,Off T,Open Play,Normal,Right Foot,,,,,
3930179,Spain,Daniel Vivian Moreno,25,24,1,109.7,40.6,From Corner,0.046571102,Wayward,Open Play,Normal,Head,,,,True,True
3930179,Spain,Daniel Olmo Carvajal,35,34,1,113.0,47.4,From Corner,0.10403911,Blocked,Open Play,Normal,Right Foot,,,,,
3930179,Spain,Ferrán Torres García,40,17,1,109.6,50.2,From Throw In,0.030360926,Off T,Open Play,Normal,Head,,,,,
3930179,Spain,Mikel Merino Zazón,43,37,1,107.1,33.1,From Corner,0.100341134,Off T,Open Play,Normal,Left Foot,True,,,,
3930179,Albania,Kristjan Asllani,44,40,1,95.6,37.2,From Goal Kick,0.027896741,Saved,Open Play,Normal,Right Foot,,,,,True
3930179,Spain,José Luis Sanmartín Mato,45,24,1,104.0,24.3,From Keeper,0.014968767,Off T,Open Play,Normal,Right Foot,,,,,
3930179,Spain,José Luis Sanmartín Mato,46,31,2,110.4,36.2,From Kick Off,0.06717369,Off T,Open Play,Volley,Left Foot,True,,,,
3930179,Spain,Mikel Oyarzabal Ugarte,47,27,2,108.6,44.8,From Counter,0.18723619,Saved,Open Play,Normal,Left Foot,True,,,,
3930179,Albania,Kristjan Asllani,49,18,2,96.6,33.2,Regular Play,0.044980317,Blocked,Open Play,Normal,Right Foot,True,,,,
3930179,Spain,Daniel Olmo Carvajal,49,37,2,61.0,43.8,Regular Play,0.006101164,Off T,Open Play,Lob,Right Foot,,,,,
3930179,Albania,Armando Broja,63,48,2,105.7,48.1,From Free Kick,0.117052965,Saved,Open Play,Half Volley,Right Foot,True,,,,
3930179,Albania,Kristjan Asllani,64,37,2,95.7,31.3,From Throw In,0.030892402,Blocked,Open Play,Normal,Left Foot,,,,,
3930179,Albania,Jasir Asani,68,52,2,96.6,62.0,Regular Play,0.008626999,Saved,Open Play,Normal,Left Foot,,,,,True
3930179,Spain,Fermin Lopez Marin,75,37,2,95.9,60.5,Regular Play,0.008684722,Wayward,Open Play,Normal,Right Foot,True,,,,True
3930179,Spain,Fermin Lopez Marin,76,24,2,97.4,48.1,Regular Play,0.02939205,Blocked,Open Play,Normal,Left Foot,,,,,True
3930179,Albania,Kristjan Asllani,76,47,2,98.4,23.9,Regular Play,0.025797911,Off T,Open Play,Normal,Left Foot,,,,,
3930179,Albania,Medon Berisha,77,58,2,94.4,46.8,Regular Play,0.03180046,Blocked,Open Play,Normal,Right Foot,,,,,
3930179,Spain,Daniel Olmo Carvajal,78,39,2,107.7,27.1,Regular Play,0.06142092,Blocked,Open Play,Normal,Right Foot,,,,,
3930179,Spain,Álvaro Borja Morata Martín,79,21,2,113.8,35.1,From Corner,0.09585059,Off T,Open Play,Normal,Head,,,,True,True
3930179,Albania,Arbër Hoxha,83,0,2,111.0,26.6,Regular Play,0.05797654,Off T,Open Play,Normal,Right Foot,,,,,
3930179,Albania,Berat Djimsiti,91,25,2,109.2,44.2,From Free Kick,0.04627785,Wayward,Open Play,Normal,Head,,,,True,True
3930179,Albania,Armando Broja,91,27,2,108.8,40.8,From Free Kick,0.111852095,Saved,Open Play,Normal,Right Foot,,,,,True
3940983,Germany,Joshua Kimmich,6,2,1,91.2,49.7,Regular Play,0.024539126,Saved,Open Play,Normal,Right Foot,,,,,
3940983,Germany,Nico Schlotterbeck,6,49,1,110.3,32.0,From Corner,0.029666193,Saved,Open Play,Normal,Head,,,,True,True
3940983,Germany,Kai Havertz,9,58,1,107.1,28.1,From Throw In,0.07374886,Saved,Open Play,Volley,Left Foot,True,,,,
3940983,Germany,Robert Andrich,10,38,1,110.5,37.7,From Corner,0.054684527,Saved,Open Play,Normal,Head,,,,,
3940983,Germany,Jamal Musiala,12,21,1,90.2,42.2,From Throw In,0.024523731,Off T,Open Play,Normal,Right Foot,,,,,True
3940983,Germany,Toni Kroos,15,51,1,92.3,36.2,From Free Kick,0.056089107,Blocked,Free Kick,Normal,Right Foot,,,,,
3940983,Denmark,Christian Dannemann Eriksen,20,21,1,101.0,40.2,Regular Play,0.12234442,Blocked,Open Play,Normal,Right Foot,,,,,
3940983,Denmark,Joakim Mæhle,23,35,1,112.5,27.4,From Free Kick,0.092478566,Off T,Open Play,Normal,Left Foot,,,,,True
3940983,Denmark,Christian Dannemann Eriksen,30,46,1,100.8,38.0,From Free Kick,0.08993592,Blocked,Free Kick,Normal,Right Foot,,,,,
3940983,Denmark,Rasmus Winther Højlund,32,28,1,105.9,20.0,Regular Play,0.008721689,Blocked,Open Play,Normal,Left Foot,,,,,
3940983,Germany,Kai Havertz,41,32,1,111.5,39.7,From Free Kick,0.13610949,Saved,Open Play,Normal,Head,,,,True,True
3940983,Germany,Nico Schlotterbeck,41,42,1,112.3,31.4,From Free Kick,0.039883997,Off T,Open Play,Normal,Head,,,,True,True
3940983,Denmark,Rasmus Winther Højlund,46,7,1,115.0,51.7,From Throw In,0.061353974,Off T,Open Play,Normal,Right Foot,,True,,,
3940983,Denmark,Rasmus Winther Højlund,49,35,1,108.2,37.4,Regular Play,0.48120555,Saved,Open Play,Normal,Left Foot,True,,,,
3940983,Germany,Kai Havertz,52,58,2,108.0,40.0,Other,0.7835,Goal,Penalty,Normal,Left Foot,,,,,
3940983,Germany,Kai Havertz,58,24,2,108.9,31.0,Regular Play,0.42521873,Off T,Open Play,Lob,Left Foot,,True,,,
3940983,Denmark,Rasmus Winther Højlund,65,39,2,105.6,30.8,Regular Play,0.059370115,Saved,Open Play,Normal,Left Foot,,,,,True
3940983,Germany,Jamal Musiala,67,48,2,110.2,28.9,Regular Play,0.25639373,Goal,Open Play,Normal,Right Foot,,True,,,
3940983,Denmark,Joachim Andersen,76,5,2,114.2,33.2,From Corner,0.0607214,Wayward,Open Play,Normal,Head,,,,,
3940983,Germany,Joshua Kimmich,78,35,2,48.1,47.9,Regular Play,0.0027235784,Wayward,Open Play,Normal,Right Foot,True,,,,True
3940983,Denmark,Pierre-Emile Højbjerg,82,1,2,94.3,43.0,Regular Play,0.03581329,Blocked,Open Play,Normal,Right Foot,True,,,,
3940983,Germany,Benjamin Henrichs,88,37,2,97.7,22.4,Regular Play,0.018572439,Off T,Open Play,Normal,Right Foot,,,,,
3940983,Germany,Florian Wirtz,89,11,2,101.4,45.0,Regular Play,0.11136572,Saved,Open Play,Normal,Left Foot,,,,,True
3940983,Denmark,Jannik Vestergaard,93,27,2,106.8,42.2,From Corner,0.061550424,Blocked,Open Play,Half Volley,Right Foot,True,,,,
3940983,Germany,Kai Havertz,94,4,2,106.6,29.6,From Counter,0.18960205,Saved,Open Play,Normal,Left Foot,,,,,True
3940878,Switzerland,Dan Ndoye,11,0,1,108.4,51.9,Regular Play,0.04959083,Wayward,Open Play,Volley,Right Foot,True,,,,True
3940878,Switzerland,Breel-Donald Embolo,23,27,1,106.4,30.3,Regular Play,0.19980636,Saved,Open Play,Half Volley,Right Foot,True,,,,
3940878,Switzerland,Dan Ndoye,23,32,1,108.0,50.3,Regular Play,0.037947614,Blocked,Open Play,Normal,Left Foot,,,,,
3940878,Switzerland,Remo Freuler,23,36,1,94.4,42.5,Regular Play,0.029872663,Blocked,Open Play,Normal,Right Foot,,,,,
3940878,Switzerland,Breel-Donald Embolo,25,0,1,93.7,36.4,Regular Play,0.028032592,Blocked,Open Play,Normal,Left Foot,,,,,
3940878,Italy,Federico Chiesa,25,29,1,109.2,27.3,Regular Play,0.060102012,Blocked,Open Play,Normal,Right Foot,,,,,True
3940878,Switzerland,Dan Ndoye,27,17,1,108.7,53.7,Regular Play,0.03514188,Blocked,Open Play,Normal,Right Foot,,,,,
3940878,Switzerland,Fabian Lukas Schär,30,58,1,108.1,55.0,Regular Play,0.017792227,Blocked,Open Play,Normal,Left Foot,,,,,
3940878,Switzerland,Ricardo Iván Rodríguez Araya,31,7,1,91.6,25.6,Regular Play,0.014435371,Off T,Open Play,Normal,Left Foot,,,,,
3940878,Switzerland,Remo Freuler,36,20,1,111.1,34.4,From Free Kick,0.14406602,Goal,Open Play,Half Volley,Left Foot,,,,,
3940878,Switzerland,Fabian Rieder,45,12,1,100.0,66.4,From Free Kick,0.008087687,Saved to Post,Free Kick,Normal,Left Foot,,,,,
3940878,Switzerland,Ruben Vargas,45,27,2,103.5,25.6,Regular Play,0.044832002,Goal,Open Play,Normal,Right Foot,,,,,
3940878,Italy,Federico Chiesa,51,6,2,116.2,51.2,Regular Play,0.046473652,Wayward,Open Play,Half Volley,Right Foot,True,,,,True
3940878,Italy,Federico Chiesa,52,26,2,95.3,39.3,From Corner,0.026729954,Blocked,Open Play,Half Volley,Left Foot,,,,,
3940878,Switzerland,Ricardo Iván Rodríguez Araya,54,19,2,91.6,28.4,Regular Play,0.023338681,Blocked,Open Play,Normal,Left Foot,,,,,
3940878,Italy,Bryan Cristante,55,40,2,90.0,45.3,Regular Play,0.021880716,Blocked,Open Play,Normal,Right Foot,,,,,
3940878,Switzerland,Dan Ndoye,58,43,2,94.9,52.6,From Free Kick,0.026606286,Off T,Open Play,Normal,Left Foot,,,,,
3940878,Switzerland,Granit Xhaka,64,12,2,100.3,30.0,Regular Play,0.0407081,Blocked,Open Play,Normal,Left Foot,,,,,
3940878,Italy,Mateo Retegui,72,20,2,99.1,44.7,From Throw In,0.0671122,Saved,Open Play,Normal,Left Foot,,,,,
3940878,Italy,Mattia Zaccagni,73,33,2,109.4,41.6,From Throw In,0.11148876,Wayward,Open Play,Normal,Head,,True,,,
3940878,Italy,Gianluca Scamacca,73,34,2,116.9,34.1,From Throw In,0.3101263,Post,Open Play,Half Volley,Right Foot,True,,,,
3940878,Italy,Nicolò Fagioli,73,48,2,91.4,28.3,Regular Play,0.018499942,Off T,Open Play,Normal,Right Foot,,,,,
3940878,Italy,Gianluca Scamacca,75,48,2,97.5,43.0,From Free Kick,0.032929283,Off T,Open Play,Half Volley,Right Foot,True,,,,
3940878,Switzerland,Remo Freuler,78,15,2,98.7,40.3,From Corner,0.037396807,Off T,Open Play,Half Volley,Left Foot,True,,,,
3940878,Switzerland,Steven Zuber,82,39,2,114.8,26.8,Regular Play,0.044701636,Wayward,Open Play,Normal,Left Foot,True,,,,
3940878,Italy,Lorenzo Pellegrini,84,37,2,93.0,29.9,From Goal Kick,0.021618782,Off T,Open Play,Normal,Right Foot,,,,,
3940878,Italy,Federico Chiesa,90,47,2,103.4,63.1,Regular Play,0.008696314,Wayward,Open Play,Normal,Left Foot,,,,,True
3930177,Hungary,Bendegúz Bolla,7,9,1,89.7,52.3,Regular Play,0.015725836,Saved,Open Play,Normal,Right Foot,,,,,
3930177,Hungary,Dominik Szoboszlai,31,26,1,88.7,42.2,From Free Kick,0.025828812,Blocked,Free Kick,Normal,Right Foot,,,,,
3930177,Hungary,Roland Sallai,34,4,1,94.0,53.7,From Throw In,0.019044949,Off T,Open Play,Normal,Right Foot,,,,,
