id,match_id,team_name,player_name,minute,second,period,location_x,location_y,play_pattern_name,shot_statsbomb_xg,shot_outcome_name,shot_type_name,shot_technique_name,shot_body_part_name,shot_first_time,shot_one_on_one,shot_open_goal,shot_aerial_won,under_pressure,defenders_in_cone,nearest_opponent_distance,opponents_within_5m,keeper_distance_to_shot,keeper_distance_to_goal_line,has_360
344bbdcd-69ad-4b60-8c7c-6d46826ea988,3930166,Czech Republic,Pavel Šulc,3,39,1,103.0,33.9,From Goal Kick,0.06054878,Blocked,Open Play,Normal,Right Foot,,,,,,0.0,2.066497977966917,2.0,14.852351657639325,4.418722202047263,1
a591a39d-bc4a-4f8a-b789-9e09b603a77c,3930166,Portugal,Cristiano Ronaldo dos Santos Aveiro,7,30,1,108.6,40.1,Regular Play,0.054354656,Off T,Open Play,Normal,Head,,,,,,0.0,1.0257156470812967,1.0,8.652118680900966,3.0447247170542653,1
7d690123-e372-423f-980c-5c0e281d38dc,3930166,Portugal,Nuno Mendes,16,9,1,89.6,25.3,Regular Play,0.007152914,Off T,Open Play,Normal,Left Foot,,,,,,2.0,6.603274968699661,0.0,30.699257455553855,2.945042179704984,1
67f08a7a-b659-4692-ab5c-e94c77e69e08,3930166,Portugal,Rúben Santos Gato Alves Dias,21,19,1,99.7,52.2,From Throw In,0.03168744,Blocked,Open Play,Normal,Right Foot,,,,,,1.0,3.1112720844699626,1.0,18.789185128572186,3.707271104152909,1
29fc3b39-63b0-4c69-844f-dab9a80a32c1,3930166,Portugal,João Pedro Cavaco Cancelo,22,56,1,104.7,25.1,From Corner,0.028342715,Blocked,Open Play,Normal,Right Foot,,,,,True,0.0,1.3098998645360396,3.0,17.471655054800923,2.564609749613396,1
19357d42-5a3c-4425-badd-301552f7aa9b,3930166,Portugal,Bruno Miguel Borges Fernandes,23,17,1,92.6,20.6,From Corner,0.0055739963,Blocked,Open Play,Normal,Right Foot,,,,,,0.0,3.7171910343259214,1.0,31.20682731688927,2.728929488431774,1
bc44cab9-283f-4e16-918d-0f124a20961f,3930166,Portugal,Cristiano Ronaldo dos Santos Aveiro,31,14,1,109.8,36.7,Regular Play,0.4916691,Saved,Open Play,Normal,Left Foot,True,,,,,0.0,8.737912985358145,0.0,5.857792375833824,4.692800634372077,1
a3cbfb28-8e18-427b-b3d4-847b98fdadcd,3930166,Portugal,Vitor Machado Ferreira,31,18,1,96.7,32.6,Regular Play,0.037158106,Saved,Open Play,Normal,Right Foot,,,,,,2.0,1.002315756029099,2.0,22.71100034050802,2.06233924524156,1
8c2f7824-4771-4abc-99bc-374dc7171694,3930166,Portugal,Vitor Machado Ferreira,32,36,1,106.6,35.4,Regular Play,0.15270437,Blocked,Open Play,Normal,Right Foot,,,,,True,0.0,1.0273702790907824,3.0,8.46669213705747,5.6174855689557575,1
edbd0d6d-5f0e-4058-b9c3-3157cb6a0e5f,3930166,Portugal,Cristiano Ronaldo dos Santos Aveiro,45,2,1,107.9,51.7,From Corner,0.07862081,Saved,Open Play,Normal,Left Foot,,,,,True,1.0,1.2768728323904832,1.0,13.456649915497913,2.4362815637307733,1
af56a21d-27af-4a50-9dae-4ae9a8ecfe62,3930166,Portugal,José Diogo Dalot Teixeira,45,57,2,99.2,55.7,From Free Kick,0.02290134,Off T,Open Play,Normal,Left Foot,,,,,,1.0,0.7809700599624393,2.0,22.026888920280758,3.368191682751231,1
d7d776bd-b5da-423a-9443-5fa02b7c6fe5,3930166,Portugal,Bernardo Mota Veiga de Carvalho e Silva,51,21,2,101.9,56.1,From Free Kick,0.032631624,Off T,Open Play,Normal,Left Foot,,,,,True,0.0,0.43554362504307587,2.0,20.41763260250069,2.5350496686689468,1
0feb38b8-ed58-4a4d-a6c5-07df4cc7324a,3930166,Portugal,Cristiano Ronaldo dos Santos Aveiro,54,23,2,111.8,40.5,From Throw In,0.09138278,Blocked,Open Play,Normal,Head,,,,True,True,1.0,0.5047560155598627,2.0,6.597215758079972,2.068087907262793,1
c08e5c6e-073a-4b44-944a-d06b91d51735,3930166,Portugal,Cristiano Ronaldo dos Santos Aveiro,57,41,2,92.3,38.0,From Free Kick,0.05240551,Saved,Free Kick,Normal,Right Foot,,,,,,3.0,11.718483569820673,0.0,26.664482080277235,1.2006865051894522,1
1dd7dddd-f471-475b-9e46-4555150a1f9d,3930166,Portugal,Rafael Alexandre Conceição Leão,59,9,2,107.9,20.4,From Corner,0.008591539,Blocked,Open Play,Normal,Right Foot,,,,,,0.0,2.8272406569788786,2.0,17.83454512147187,2.773967809446816,1
bd5a6069-9a43-4ea0-b2cd-cddc98667ef0,3930166,Czech Republic,Mojmír Chytil,61,18,2,107.6,41.8,From Goal Kick,0.040316492,Wayward,Open Play,Normal,Head,,,,True,True,1.0,0.9208959923900343,3.0,11.763317361544907,0.6809279969307909,1
743de80e-6081-4bee-be14-71cb9eb6cca4,3930166,Czech Republic,Lukáš Provod,61,31,2,98.3,48.1,From Goal Kick,0.035857204,Goal,Open Play,Normal,Right Foot,True,,,,,4.0,5.457511181759203,0.0,21.64462647079831,0.6088388989091413,1
c0efa37e-f2f0-4303-a73e-173f975daf77,3930166,Portugal,Nuno Mendes,68,50,2,115.0,30.7,From Throw In,0.045160558,Saved,Open Play,Normal,Head,,,,True,True,0.0,0.6629250607476784,1.0,9.342964439169,1.696780278282361,1
56aed5d4-a614-46ed-90c7-63ffdc3dccc4,3930166,Portugal,Bernardo Mota Veiga de Carvalho e Silva,71,53,2,108.9,25.4,From Throw In,0.067471,Saved,Open Play,Normal,Left Foot,,,,,,0.0,3.310627273645673,2.0,14.25223496929251,2.055837009786231,1
5190d9cd-f2e8-4383-9c39-c0f1d4675e07,3930166,Portugal,Vitor Machado Ferreira,77,33,2,91.3,35.1,From Throw In,0.03203486,Saved,Open Play,Normal,Right Foot,,,,,True,0.0,2.4760741420065777,1.0,26.608243567054732,2.741613375362377,1
7e56fb78-a728-47ed-918c-6784f9821657,3930166,Portugal,Bruno Miguel Borges Fernandes,80,6,2,107.1,16.8,From Corner,0.0076566194,Blocked,Open Play,Normal,Right Foot,,,,,,0.0,1.8750596369548773,1.0,23.543946772188917,2.0264763644904065,1
71418084-df83-4219-85ff-43994b26a609,3930166,Czech Republic,Petr Ševčík,80,56,2,106.1,44.5,From Throw In,0.11256568,Blocked,Open Play,Normal,Left Foot,,,,,,0.0,2.9694471101590953,1.0,11.40606052945396,2.9313982394526477,1
d8b42cf5-b915-4dca-a908-32b1b8e9c33f,3930166,Czech Republic,Tomáš Souček,80,58,2,100.6,44.7,From Throw In,0.06547854,Off T,Open Play,Normal,Left Foot,,,,,,2.0,3.2929957993909,1.0,18.161425609744853,1.7000421916610549,1
65f09c85-eca7-4338-976d-176a04b217dd,3930166,Portugal,Francisco Fernandes Conceição,91,11,2,115.7,36.1,From Goal Kick,0.59001094,Goal,Open Play,Normal,Left Foot,True,,,,,0.0,3.1751950730380605,2.0,3.6880701841606,1.5228421851969216,1
65d184ad-5ce5-4efb-83dc-4fcf1a2ef92f,3930159,Hungary,Attila Szalai,1,19,1,110.6,27.7,From Free Kick,0.09601528,Wayward,Open Play,Volley,Right Foot,True,,,,,,,,,,0
090d7f7a-0508-4a00-afb9-a923de947df7,3930159,Hungary,Roland Sallai,9,16,1,98.1,48.0,Regular Play,0.044836354,Off T,Open Play,Normal,Right Foot,,,,,,1.0,3.0785843284864933,2.0,20.434848091381067,2.334151893308089,1
238ad2b4-c744-4b64-990d-d9e53b1d9e92,3930159,Switzerland,Kwadwo Duah,11,55,1,108.4,41.6,Regular Play,0.38862705,Goal,Open Play,Normal,Right Foot,True,,,,,0.0,1.9998453516601742,1.0,3.460135365451331,8.192725560437125,1
afd9aed5-0321-4bd9-ac87-882c68118ed5,3930159,Switzerland,Ruben Vargas,19,40,1,107.1,47.2,From Keeper,0.4467253,Saved,Open Play,Normal,Right Foot,,True,,,,,,,,,0
03304fd9-8dde-4b57-863b-8b36658fc8b1,3930159,Switzerland,Fabian Lukas Schär,21,29,1,93.4,51.8,From Corner,0.017150318,Blocked,Open Play,Normal,Right Foot,,,,,,1.0,3.3673594440932186,1.0,25.447519765168295,3.470351642197784,1
904282a1-39dc-45cf-b5ef-9bfea668d235,3930159,Switzerland,Fabian Lukas Schär,28,34,1,103.4,50.1,Regular Play,0.053312253,Blocked,Open Play,Normal,Left Foot,,,,,,1.0,1.6115510345389648,4.0,16.110271413800724,3.415821675925713,1
304dbd58-486f-4db8-b937-92ee858d51f7,3930159,Hungary,Willi Orban,39,36,1,111.3,39.9,From Free Kick,0.14360759,Saved,Open Play,Normal,Head,,,,,,0.0,2.9791919447640716,5.0,7.084561836228587,1.8792849416133492,1
4215ba9b-4cad-45cb-80de-4eb9c70f3b40,3930159,Switzerland,Michel Aebischer,44,42,1,96.0,34.5,Regular Play,0.03557817,Goal,Open Play,Normal,Right Foot,,,,,,2.0,5.086857337087417,0.0,21.147807342725372,3.383426785672981,1
33ea0a64-cbd1-49f1-aa78-8b162ae4c80d,3930159,Switzerland,Kwadwo Duah,46,31,2,110.1,51.0,From Throw In,0.06089901,Blocked,Open Play,Normal,Right Foot,True,,,,,1.0,1.8798785334614285,1.0,10.281618519489797,1.8219329333921905,1
f5b9ff98-175d-428b-a14a-cf512ccf1abe,3930159,Switzerland,Kwadwo Duah,47,9,2,105.0,29.0,From Throw In,0.10888988,Saved,Open Play,Normal,Left Foot,True,,,,,0.0,2.0035115166013653,3.0,15.11857142630199,4.1048591158872085,1
a0fe76ef-eb81-4a1f-a7ac-feb4f5597d50,3930159,Switzerland,Ruben Vargas,53,11,2,108.6,30.2,From Throw In,0.12474265,Saved,Open Play,Half Volley,Left Foot,,,,,True,0.0,1.406503975734187,3.0,12.015439503362755,2.411761185823906,1
9b5d9b1f-4157-4817-bae8-182bf4d6b68e,3930159,Switzerland,Dan Ndoye,57,56,2,96.4,50.9,From Free Kick,0.03159932,Off T,Open Play,Normal,Right Foot,,,,,,1.0,1.526071017795873,2.0,22.529641642943893,2.9232492249177113,1
8ee81de5-1b8f-4521-ae11-b6cd728a2e58,3930159,Hungary,Barnabás Varga,62,48,2,111.8,42.5,From Free Kick,0.15456991,Off T,Open Play,Normal,Head,,True,,,,0.0,0.8465992177316345,2.0,8.47712144030316,0.32116369254342203,1
a36fac65-921d-48e5-a85a-2848c2390560,3930159,Hungary,Barnabás Varga,65,25,2,115.5,42.1,From Throw In,0.57968694,Goal,Open Play,Diving Header,Head,,True,,,,0.0,0.8914685083108107,1.0,3.6168335247591648,0.9458587062122774,1
5749362c-8be0-4d35-8b38-b1c990baf1e5,3930159,Hungary,Roland Sallai,68,8,2,104.9,35.6,From Free Kick,0.08412952,Blocked,Open Play,Normal,Right Foot,,,,,True,1.0,1.1977783330987875,4.0,13.67140327582234,1.8139510801088363,1
29b674e7-0509-42e8-95c2-6e5738308dd6,3930159,Switzerland,Dan Ndoye,70,39,2,108.7,25.6,From Throw In,0.052711353,Blocked,Open Play,Normal,Right Foot,,,,,,0.0,3.5936991758265333,2.0,14.562262220210481,3.283401965314056,1
40625672-7674-4e5e-b61d-0dc163225996,3930159,Switzerland,Fabian Lukas Schär,71,34,2,113.3,42.4,From Corner,0.11983715,Off T,Open Play,Normal,Head,,,,True,True,0.0,0.4495997151924773,4.0,5.476890030404588,1.2821151782735,1
9c155f07-f49e-4272-8ad6-f5df44a3c2a6,3930159,Switzerland,Dan Ndoye,82,22,2,105.0,49.0,Regular Play,0.14827995,Off T,Open Play,Normal,Right Foot,,,,,True,0.0,1.0403544869444687,1.0,11.77020282240507,4.743652793687602,1
445bb739-6ef4-4deb-94bd-0d8be7d5e858,3930159,Switzerland,Vincent Sierro,88,32,2,91.4,28.3,From Free Kick,0.020479834,Blocked,Open Play,Normal,Right Foot,,,,,,1.0,1.7549247724197052,1.0,27.522664279864117,3.225333495430661,1
a280c1f2-8e22-4afe-8c6a-64903679dc6b,3930159,Switzerland,Granit Xhaka,89,12,2,116.5,49.9,From Corner,0.044237033,Saved,Open Play,Normal,Head,,,,,,1.0,2.928110283341068,3.0,6.451552308809899,1.4000693507449853,1
5d6f7f49-9789-4d8f-9735-19b8aad1e82b,3930159,Switzerland,Breel-Donald Embolo,92,40,2,104.3,41.5,From Counter,0.4426999,Goal,Open Play,Lob,Right Foot,,True,,,,0.0,3.2671594218617668,1.0,3.960931440339199,11.739684149290127,1
68dfccce-11da-4fef-b838-b01c4f973567,3930163,England,Jude Bellingham,12,11,1,113.4,39.5,From Throw In,0.28910747,Goal,Open Play,Normal,Head,,,,True,True,0.0,0.6991065370357421,2.0,6.300357740174334,1.008965065787919,1
ba84364f-04d1-4a5a-a2a0-8f6c282b5fa5,3930163,England,Trent Alexander-Arnold,18,4,1,95.8,51.0,Regular Play,0.025817266,Off T,Open Play,Half Volley,Right Foot,,,,,,1.0,5.23658698918913,0.0,23.517241005398393,2.8666646461915235,1
94ab7aaf-505a-4718-bdb0-fcc2e6702953,3930163,Serbia,Aleksandar Mitrović,19,40,1,103.0,47.3,Regular Play,0.09554446,Off T,Open Play,Normal,Right Foot,,,,,,1.0,1.3787547284158101,2.0,14.229826224846855,3.5210148269568435,1
fb952e68-aa01-44c9-877a-8b280109adcc,3930163,Serbia,Dušan Vlahović,22,39,1,98.9,46.6,From Goal Kick,0.037229445,Blocked,Open Play,Normal,Left Foot,,,,,,1.0,1.6985279593643923,2.0,19.423798811615487,2.001000724853583,1
6fee9967-ea6a-4600-bac9-435c62447a3d,3930163,England,Trent Alexander-Arnold,29,49,1,92.2,46.3,From Free Kick,0.05354343,Blocked,Free Kick,Normal,Right Foot,,,,,,2.0,11.36740893141668,0.0,28.528596677125304,-0.04951609940096091,1
b68c3d9e-d7a1-4e94-a540-e13ecb1974f9,3930163,England,Trent Alexander-Arnold,55,46,2,90.8,50.6,From Free Kick,0.023010701,Saved,Open Play,Normal,Right Foot,,,,,,0.0,3.006870147787027,1.0,29.796782553261096,0.9934464239837268,1
0bead2c9-9411-4909-adbf-c45835ffd75b,3930163,England,Harry Kane,76,20,2,114.8,36.2,From Free Kick,0.16733526,Saved to Post,Open Play,Normal,Head,,,,True,True,0.0,1.5366591443941693,1.0,7.067290247282025,1.35961814468628,1
d1d8a176-88e5-45a0-85b4-68dce1d7db40,3930163,Serbia,Dušan Vlahović,81,37,2,96.9,32.1,From Free Kick,0.045151852,Saved,Open Play,Normal,Left Foot,,,,,,0.0,3.849381248314823,2.0,20.79441379036933,3.043112598207344,1
ab0ca991-02e0-4263-8748-11fd8333842f,3930163,Serbia,Veljko Birmančević,82,17,2,98.1,35.4,From Corner,0.033204958,Blocked,Open Play,Half Volley,Right Foot,True,,,,,4.0,2.9775110604032493,1.0,22.172252418312144,0.10086164792930674,1
6f34d3b3-0be7-4ddf-9f8e-9b36e8d88084,3930163,Serbia,Sergej Milinković-Savić,88,17,2,89.8,27.7,From Throw In,0.01536182,Off T,Open Play,Normal,Right Foot,,,,,,2.0,4.9194390450213685,1.0,30.85980823289782,1.4822124907116887,1
8002dc02-52c6-4a06-aa59-c24f626ee372,3930163,Serbia,Ivan Ilić,92,35,2,90.5,30.5,From Throw In,0.02291271,Blocked,Open Play,Normal,Left Foot,,,,,,1.0,4.486426997511806,1.0,27.539509688816185,3.031350777313392,1
2e688947-ee39-460e-9074-85fcd325faef,3930181,Slovenia,Benjamin Šeško,4,6,1,108.3,38.4,From Free Kick,0.06892924,Saved,Open Play,Normal,Head,,,,,,1.0,3.257695178388933,3.0,10.187115091774013,1.7678909935241052,1
dc3fc695-ef73-4528-8873-16c50a548a01,3930181,Slovenia,Andraž Šporar,18,40,1,95.3,42.9,Regular Play,0.04272891,Saved Off Target,Open Play,Half Volley,Left Foot,,,,,,1.0,1.2386910436042515,1.0,20.484233628960737,4.295816058417984,1
018671bd-9305-4d77-b9a4-d7af274d5d47,3930181,England,Harry Kane,29,9,1,102.6,38.8,From Keeper,0.042826455,Blocked,Open Play,Normal,Left Foot,,,,,,,,,,,0
5db1f78d-6145-49fd-932e-cb1b767038c2,3930181,England,Harry Kane,30,13,1,107.8,35.8,From Corner,0.027990201,Blocked,Open Play,Normal,Head,,,,True,True,0.0,1.4753190677797403,2.0,10.322970765386376,2.132637725175698,1
399d43ab-bb75-405d-8536-6e3a9947109e,3930181,England,Harry Kane,30,24,1,98.9,22.2,From Corner,0.020003181,Saved,Open Play,Normal,Right Foot,,,,,,1.0,3.542054657185055,1.0,24.23567103820393,2.5079714350212043,1
f492ab2b-bbe5-4b2e-a6a6-3d9154198aeb,3930181,Slovenia,Andraž Šporar,31,19,1,92.8,35.5,From Keeper,0.025362415,Blocked,Open Play,Normal,Left Foot,,,,,,1.0,3.749713364191828,1.0,24.17789982087426,3.4539422034130496,1
e92370e6-05ba-495a-bdb4-5c0a2e0f4357,3930181,England,Phil Foden,34,26,1,89.4,52.7,From Free Kick,0.02118464,Saved,Free Kick,Normal,Left Foot,,,,,,,,,,,0
00c52fb8-3a8f-4dbb-95b7-3661f4d8b5e4,3930181,England,Harry Kane,39,57,1,115.7,43.3,Regular Play,0.39533535,Off T,Open Play,Volley,Right Foot,True,,,,,0.0,1.703640965501112,1.0,4.164082976796487,3.96872826213324,1
42c974a5-223f-46fa-9dea-3fe367724f29,3930181,England,Harry Kane,42,10,1,89.8,50.8,From Throw In,0.022610057,Blocked,Open Play,Normal,Right Foot,,,,,,1.0,6.075667029940355,0.0,26.095061039646225,5.372411964816337,1
5ec47b6d-2756-4e2f-8fa2-0fbcd38f9cae,3930181,England,Phil Foden,50,31,2,88.6,43.7,From Corner,0.011521615,Off T,Open Play,Volley,Left Foot,True,,,,,2.0,7.58825608201619,0.0,31.294551188621046,0.4110303435223557,1
ddf52d5e-47d5-4463-ade3-6dbfccd0bd16,3930181,England,John Stones,57,3,2,112.0,40.9,From Corner,0.07156796,Blocked,Open Play,Normal,Head,,,,True,True,0.0,0.8843434072000836,4.0,7.0526841892680565,0.9598352477994325,1
17720896-bfc8-4a7c-ba8f-a2e884637b9b,3930181,Slovenia,Adam Gnezda Čerin,62,57,2,92.3,51.6,From Throw In,0.027896708,Off T,Open Play,Normal,Left Foot,,,,,,0.0,2.2413074973053457,1.0,26.726135892635373,3.0942969070677435,1
f435723e-f928-4960-9439-2db6b06fadbe,3930181,England,Declan Rice,74,21,2,106.7,23.3,From Throw In,0.035136804,Off T,Open Play,Half Volley,Right Foot,True,,,,,0.0,3.2157105774962638,2.0,17.267093124738206,2.2685327399921675,1
19df369e-0800-4021-a94c-420327afe272,3930181,England,Phil Foden,82,51,2,97.7,32.1,Regular Play,0.038287748,Blocked,Open Play,Normal,Left Foot,,,,,,2.0,3.704745207950676,1.0,22.350213929906708,0.7434154491430292,1
af7fcdf4-f346-4494-b50f-d00bca2a1c8d,3930181,England,Cole Palmer,91,37,2,103.2,55.2,From Throw In,0.0473352,Saved,Open Play,Normal,Left Foot,True,,,,,0.0,4.2572365543893245,1.0,19.922528901256065,1.7398618108598214,1
49a71dd0-767e-4c1a-b633-05e66e2b0fbb,3930181,England,Trent Alexander-Arnold,93,16,2,90.1,44.8,From Throw In,0.02242279,Off T,Open Play,Normal,Right Foot,,,,,,,,,,,0
09a5233d-90cc-4802-8ace-1c200d45a23f,3930178,Croatia,Luka Sučić,4,4,1,91.7,51.0,Regular Play,0.021476122,Saved,Open Play,Normal,Left Foot,,,,,,0.0,2.251395920689611,1.0,28.087516034107395,2.136775468484373,1
60c46757-836c-4d11-989a-d814f09a6483,3930178,Italy,Lorenzo Pellegrini,10,33,1,103.9,30.6,Regular Play,0.040648647,Off T,Open Play,Normal,Head,,,,,,0.0,1.1102604483025256,1.0,15.55715300849518,2.3642632365446445,1
429029c1-705d-489e-9f08-a27ff19ddd7a,3930178,Italy,Mateo Retegui,20,31,1,113.2,41.4,From Free Kick,0.11477187,Blocked,Open Play,Normal,Head,,,,True,True,0.0,1.1260502410874604,2.0,5.585663229636629,1.232148177224019,1
58067cda-8b53-4d5a-8858-f8306d75bc7b,3930178,Italy,Mateo Retegui,21,51,1,106.2,36.1,From Corner,0.050440855,Blocked,Open Play,Half Volley,Right Foot,,,,,,1.0,1.607839656250651,2.0,12.60297251257697,1.3933033157000096,1
652a9b49-68b1-45e5-bd63-508781fc92c1,3930178,Italy,Mateo Retegui,25,44,1,111.3,25.7,Regular Play,0.02528777,Blocked,Open Play,Normal,Left Foot,True,,,,,1.0,0.5230807893785817,2.0,10.450396814502446,2.810999001486863,1
650fd42f-7258-4966-b657-2459fad39ad4,3930178,Italy,Alessandro Bastoni,26,29,1,113.0,33.8,From Corner,0.14318198,Saved,Open Play,Normal,Head,,True,,,,0.0,3.8369345403786252,1.0,8.266371932147765,4.19271921633802,1
d4e50d67-de22-4e9f-ad1d-38ddc912d708,3930178,Croatia,Luka Modrić,30,34,1,99.8,54.3,From Free Kick,0.020104777,Blocked,Open Play,Normal,Right Foot,,,,,,0.0,2.8478491763589697,2.0,23.049364845844856,1.1882166293038239,1
422531f5-a018-40f2-b40d-a374e69815b4,3930178,Italy,Lorenzo Pellegrini,35,25,1,103.4,27.1,From Free Kick,0.027555797,Saved,Open Play,Normal,Left Foot,,,,,,1.0,1.7440507884329075,4.0,16.47289775832805,3.1152971007981165,1
d9d5a752-11f0-4a80-b3c2-b422dc2193e5,3930178,Croatia,Andrej Kramarić,51,23,2,107.2,26.5,From Throw In,0.024291756,Blocked,Open Play,Normal,Right Foot,,,,,,2.0,1.7806792936483067,2.0,15.668319319408155,2.1588983174858356,1
47994120-906a-4c95-bbf2-c1aff14c89c9,3930178,Croatia,Luka Modrić,53,45,2,108.0,40.0,Other,0.7835,Saved,Penalty,Normal,Right Foot,,,,,,0.0,9.004482079072899,0.0,11.603234293825588,0.396800794614407,1
3ccff8f4-1fea-4225-a649-7d22c77313cf,3930178,Croatia,Ante Budimir,54,15,2,111.3,40.9,Other,0.14855804,Saved,Open Play,Volley,Left Foot,True,,,,True,0.0,0.9342332694989911,2.0,6.1466886552231035,2.5542486859757076,1
33fa8e71-7b92-4916-8271-1f24566337d4,3930178,Croatia,Luka Modrić,54,17,2,114.9,35.5,Other,0.48530436,Goal,Open Play,Normal,Left Foot,True,,,,,1.0,3.7520818637585722,1.0,3.444779253664438,2.577319759669109,1
16a096e2-6047-40f3-8b98-1930b438e558,3930178,Italy,Davide Frattesi,56,59,2,107.5,29.9,From Kick Off,0.05347716,Blocked,Open Play,Normal,Right Foot,True,,,,,0.0,0.3831366508706732,1.0,10.487002746177868,3.658893940211854,1
a41bf0ab-2f0e-4d27-a498-a041219a1176,3930178,Italy,Alessandro Bastoni,60,52,2,114.2,42.9,From Corner,0.16923,Off T,Open Play,Normal,Head,,,,,,0.0,2.524373228571377,4.0,5.582025215440008,1.7290728788329375,1
4ce1c860-10bd-4ec1-af46-38bd09fe2b91,3930178,Italy,Matteo Darmian,66,13,2,112.1,28.1,Regular Play,0.055198677,Blocked,Open Play,Normal,Left Foot,,,,,,0.0,4.145415119471187,1.0,9.358478644866999,2.2043252133739344,1
1fc607cd-56cb-42d2-84a0-df7ad6cb30f6,3930178,Italy,Giacomo Raspadori,71,57,2,94.2,44.2,From Free Kick,0.06597319,Blocked,Free Kick,Normal,Right Foot,,,,,,2.0,9.530146697758072,0.0,26.006184732454027,-0.15376454251551763,1
d5d95d4b-95c3-4ce5-b869-72bcbf5e5c74,3930178,Italy,Giovanni Di Lorenzo,72,21,2,114.6,34.8,From Corner,0.11527714,Blocked,Open Play,Normal,Head,,,,True,True,0.0,0.4146155262717103,6.0,3.5285500536582273,2.198576287739712,1
e79b9b90-7e0b-48b4-9619-09425cbcd187,3930178,Italy,Gianluca Scamacca,91,24,2,87.8,29.5,Regular Play,0.013674787,Blocked,Open Play,Normal,Right Foot,,,,,,1.0,0.8897654747833328,2.0,31.19370456369019,2.7817930840801353,1
14576e0e-8f0b-4978-9821-a591ac751e73,3930178,Italy,Mattia Zaccagni,97,21,2,103.4,28.0,From Free Kick,0.11067648,Goal,Open Play,Normal,Right Foot,True,,,,,0.0,5.888655639868075,0.0,14.208557629751688,6.1400212819403635,1
cdb7bd74-da01-4b54-845c-53e2dc388459,3930160,Spain,Álvaro Borja Morata Martín,6,23,1,98.8,47.5,Regular Play,0.05367552,Saved,Open Play,Half Volley,Left Foot,,,,,,0.0,3.0696091828454324,2.0,21.086680124673272,1.2787841857421398,1
cfcc0d26-3ab3-4fe1-951e-e41ee4e33847,3930160,Spain,Lamine Yamal Nasraoui Ebana,14,12,1,106.5,49.9,Regular Play,0.04807823,Saved Off Target,Open Play,Normal,Left Foot,,,,,True,0.0,0.5994741587920399,2.0,11.65797466426382,3.7090530752580264,1
0dc6a84e-86a1-4fe3-90e0-d11c810e6aa2,3930160,Croatia,Ante Budimir,21,49,1,107.7,39.3,Regular Play,0.048898492,Off T,Open Play,Normal,Head,,,,True,True,1.0,0.7637432949294519,1.0,11.245369933651405,1.1060843745398472,1
68290076-ddc8-42bd-8231-c5f6cf5550be,3930160,Spain,Álvaro Borja Morata Martín,28,8,1,104.1,39.9,Regular Play,0.4253404,Goal,Open Play,Normal,Left Foot,,True,,,True,0.0,1.5816063751695018,3.0,8.756666311924288,7.183594916560494,1
0f8aec75-6528-4f17-a97b-b08773198505,3930160,Croatia,Mateo Kovačić,29,53,1,102.8,38.7,From Kick Off,0.06378076,Saved,Open Play,Normal,Left Foot,,,,,True,0.0,2.738335645979243,3.0,14.037055899907141,3.1839897036155804,1
c609a012-b29c-4af1-b7ee-a9d4934162e5,3930160,Spain,Fabián Ruiz Peña,31,24,1,103.9,38.7,From Throw In,0.056130085,Goal,Open Play,Normal,Left Foot,,,,,,1.0,1.1462313482514626,4.0,12.982114548702565,3.1215515028181926,1
c027d647-bd48-4807-92ea-7c77f9308956,3930160,Croatia,Marcelo Brozović,32,55,1,101.8,40.2,From Kick Off,0.07775181,Saved,Open Play,Normal,Right Foot,True,,,,,0.0,4.984518314156615,1.0,15.731750224434439,2.6613233761578954,1
71d7f2ab-ff27-42a1-9efd-3d52835e6709,3930160,Croatia,Lovro Majer,32,57,1,116.5,50.1,From Kick Off,0.10645112,Off T,Open Play,Normal,Right Foot,True,,,,,0.0,4.14775027489017,1.0,,,1
047cb31c-f334-4798-8b5c-46474e0537e4,3930160,Spain,Robin Aime Robert Le Normand,35,11,1,114.2,35.6,From Corner,0.108392105,Blocked,Open Play,Normal,Head,,,,True,True,0.0,1.0504660564481378,5.0,7.666465103709092,1.462554130158395,1
7a081467-7880-4ab6-8bf9-bc7f05f040b9,3930160,Croatia,Joško Gvardiol,40,49,1,114.0,27.5,From Free Kick,0.05044837,Off T,Open Play,Half Volley,Left Foot,True,,,,,0.0,4.3089010225410584,1.0,7.752319942336603,4.175861397868275,1
b77d96a1-bb45-4fab-a3f1-aa2c69c8cb83,3930160,Croatia,Andrej Kramarić,44,20,1,86.3,47.4,From Keeper,0.013197766,Off T,Open Play,Normal,Right Foot,,,,,True,1.0,1.458596556930308,1.0,31.130635669725006,3.456916472152244,1
e854133a-b344-4f60-b410-5622048fa2c2,3930160,Croatia,Mateo Kovačić,45,32,1,91.0,30.4,Regular Play,0.019094488,Off T,Open Play,Normal,Right Foot,,,,,True,2.0,2.8586374841535096,2.0,27.895879442263197,2.296678747999948,1
4be42733-9a13-4f3b-b782-cec536bb3594,3930160,Spain,Daniel Carvajal Ramos,46,54,1,112.7,42.4,From Corner,0.30100337,Goal,Open Play,Volley,Right Foot,True,,,,,0.0,0.9608075787532269,2.0,3.9230719896230717,3.7383800448464086,1
b9a04936-e33b-4aca-bd27-61db6edbc7e3,3930160,Croatia,Joško Gvardiol,50,0,2,101.2,24.0,Regular Play,0.018449154,Blocked,Open Play,Half Volley,Left Foot,True,,,,,2.0,5.170769906006731,0.0,21.38556385188997,2.433932039994673,1
